t,eds
0.0,0.0
2.0004000800160035e-05,-0.0005000515251843947
4.000800160032007e-05,-0.0010001860803777228
6.0012002400480104e-05,-0.001500401895316287
8.001600320064014e-05,-0.0020006971819034685
0.00010002000400080017,-0.0025010701341103866
0.00012002400480096021,-0.0030015189278821213
0.00014002800560112026,-0.0035020417210244945
0.00016003200640128028,-0.004002636653130714
0.0001800360072014403,-0.004503301845478163
0.00020004000800160035,-0.005004035400921227
0.0002200440088017604,-0.0055048354038296915
0.00024004800960192042,-0.0060056999199703765
0.00026005201040208044,-0.006506626996455297
0.0002800560112022405,-0.007007614661614273
0.00030006001200240054,-0.007508660924947618
0.00032006401280256056,-0.008009763777024214
0.0003400680136027206,-0.008510921189421256
0.0003600720144028806,-0.009012131114596065
0.0003800760152030407,-0.00951339148589054
0.0004000800160032007,-0.01001470021739286
0.0004200840168033607,-0.010516055203859322
0.0004400880176035208,-0.011017454320698884
0.0004600920184036808,-0.011518895423849478
0.00048009601920384083,-0.012020376349749385
0.0005001000200040009,-0.012521894915231929
0.0005201040208041609,-0.013023448917499451
0.000540108021604321,-0.0135250361340513
0.000560112022404481,-0.014026654322561734
0.000580116023204641,-0.01452830122094844
0.0006001200240048011,-0.015029974547188301
0.000620124024804961,-0.015531671999326065
0.0006401280256051211,-0.016033391255404716
0.0006601320264052812,-0.016535129973433035
0.0006801360272054412,-0.01703688579131888
0.0007001400280056012,-0.017538656326787305
0.0007201440288057612,-0.018040439177387135
0.0007401480296059213,-0.018542231959924604
0.0007601520304060813,-0.01904403302381341
0.0007801560312062413,-0.01954584015931626
0.0008001600320064014,-0.020047650810266195
0.0008201640328065615,-0.02054946240344257
0.0008401680336067214,-0.02105127234836437
0.0008601720344068815,-0.02155307803733434
0.0008801760352070416,-0.022054876845490345
0.0009001800360072016,-0.022556666130587325
0.0009201840368073616,-0.02305844323312041
0.0009401880376075216,-0.023560205476289866
0.0009601920384076817,-0.02406195016592595
0.0009801960392078416,-0.0245636745904457
0.0010002000400080018,-0.025065376020907713
0.0010202040408081618,-0.025567051710991325
0.0010402080416083218,-0.026068698896863376
0.001060212042408482,-0.026570314797384507
0.001080216043208642,-0.02707189661377934
0.0011002200440088019,-0.027573441529975887
0.001120224044808962,-0.02807494671232836
0.001140228045609122,-0.02857640930977205
0.001160232046409282,-0.029077826453765065
0.001180236047209442,-0.0295791952581068
0.0012002400480096021,-0.030080512819356107
0.001220244048809762,-0.030581776216412452
0.001240248049609922,-0.03108298251075351
0.0012602520504100823,-0.03158412874635454
0.0012802560512102422,-0.03208521194967221
0.0013002600520104022,-0.032586229129716884
0.0013202640528105624,-0.033087177278047976
0.0013402680536107223,-0.03358805336873902
0.0013602720544108823,-0.03408885435846893
0.0013802760552110425,-0.03458957718642307
0.0014002800560112025,-0.03509021877440204
0.0014202840568113624,-0.03559077602681194
0.0014402880576115224,-0.03609124583071844
0.0014602920584116826,-0.03659162505576658
0.0014802960592118425,-0.03709191055421645
0.0015003000600120025,-0.03759209916117932
0.0015203040608121627,-0.03809218769437908
0.0015403080616123227,-0.03859217295426283
0.0015603120624124826,-0.03909205172413946
0.0015803160632126428,-0.039591820770087625
0.0016003200640128028,-0.04009147684093292
0.0016203240648129627,-0.040591016668492325
0.001640328065613123,-0.04109043696740708
0.001660332066413283,-0.04158973443537661
0.0016803360672134429,-0.04208890575297988
0.001700340068013603,-0.04258794758384193
0.001720344068813763,-0.04308685657472212
0.001740348069613923,-0.04358562935541969
0.0017603520704140832,-0.04408426253899178
0.0017803560712142431,-0.04458275272154907
0.001800360072014403,-0.04508109648259522
0.001820364072814563,-0.04557929038494632
0.0018403680736147233,-0.046077330974776065
0.0018603720744148832,-0.04657521478158274
0.0018803760752150432,-0.047072938318464874
0.0019003800760152034,-0.04757049808206392
0.0019203840768153633,-0.04806789055244293
0.0019403880776155233,-0.04856511219349395
0.0019603920784156833,-0.04906215945280816
0.0019803960792158432,-0.049559028761742056
0.0020004000800160036,-0.0500557165354454
0.0020204040808161636,-0.05055221917303327
0.0020404080816163236,-0.05104853305762937
0.0020604120824164835,-0.051544654556518986
0.0020804160832166435,-0.052040580020846786
0.0021004200840168035,-0.05253630578618585
0.002120424084816964,-0.05303182817242525
0.002140428085617124,-0.0535271434835638
0.002160432086417284,-0.05402224800841578
0.0021804360872174438,-0.05451713801990967
0.0022004400880176037,-0.05501180977581722
0.0022204440888177637,-0.05550625951864986
0.002240448089617924,-0.056000483475582494
0.002260452090418084,-0.05649447785865638
0.002280456091218244,-0.05698823886478283
0.002300460092018404,-0.057481762676106746
0.002320464092818564,-0.05797504545981115
0.002340468093618724,-0.05846808336815312
0.002360472094418884,-0.05896087253901087
0.0023804760952190443,-0.05945340909540393
0.0024004800960192043,-0.05994568914604264
0.0024204840968193642,-0.060437708785100644
0.002440488097619524,-0.06092946409262036
0.002460492098419684,-0.06142095113425291
0.002480496099219844,-0.06191216596179739
0.0025005001000200045,-0.062403104612894916
0.0025205041008201645,-0.06289376311132232
0.0025405081016203245,-0.06338413746723566
0.0025605121024204845,-0.06387422367700327
0.0025805161032206444,-0.06436401772343009
0.0026005201040208044,-0.06485351557595931
0.0026205241048209644,-0.06534271319070799
0.0026405281056211248,-0.06583160651055865
0.0026605321064212847,-0.0663201914653036
0.0026805361072214447,-0.06680846397162969
0.0027005401080216047,-0.0672964199336594
0.0027205441088217646,-0.06778405524251795
0.0027405481096219246,-0.0682713657768673
0.002760552110422085,-0.06875834740268234
0.002780556111222245,-0.06924499597380195
0.002800560112022405,-0.06973130733169063
0.002820564112822565,-0.07021727730569821
0.002840568113622725,-0.07070290171314138
0.002860572114422885,-0.07118817635960906
0.002880576115223045,-0.07167309703881175
0.002900580116023205,-0.07215765953297702
0.002920584116823365,-0.07264185961252273
0.002940588117623525,-0.07312569303723689
0.002960592118423685,-0.07360915555499027
0.002980596119223845,-0.0740922429028902
0.003000600120024005,-0.07457495080715619
0.0030206041208241654,-0.0750572749830944
0.0030406081216243254,-0.07553921113548559
0.0030606121224244854,-0.0760207549583665
0.0030806161232246453,-0.07650190213575321
0.0031006201240248053,-0.07698264834113477
0.0031206241248249653,-0.07746298923799526
0.0031406281256251257,-0.07794292047988154
0.0031606321264252856,-0.0784224377107487
0.0031806361272254456,-0.07890153656458267
0.0032006401280256056,-0.07938021266606189
0.0032206441288257655,-0.07985846163046233
0.0032406481296259255,-0.08033627906389454
0.0032606521304260855,-0.08081366056327138
0.003280656131226246,-0.08129060171690701
0.003300660132026406,-0.08176709810412092
0.003320664132826566,-0.08224314529574794
0.0033406681336267258,-0.08271873885418878
0.0033606721344268857,-0.08319387433348117
0.0033806761352270457,-0.0836685472796926
0.003400680136027206,-0.08414275323076596
0.003420684136827366,-0.0846164877170246
0.003440688137627526,-0.08508974626094067
0.003460692138427686,-0.08556252437763284
0.003480696139227846,-0.0860348175750084
0.003500700140028006,-0.08650662135345628
0.0035207041408281663,-0.0869779312068424
0.0035407081416283263,-0.08744874262182568
0.0035607121424284863,-0.0879190510784242
0.0035807161432286462,-0.08838885205048659
0.003600720144028806,-0.08885814100514429
0.003620724144828966,-0.08932691340374176
0.003640728145629126,-0.08979516470117425
0.0036607321464292865,-0.09026289034677566
0.0036807361472294465,-0.09073008578425161
0.0037007401480296065,-0.09119674645170109
0.0037207441488297664,-0.09166286778203414
0.0037407481496299264,-0.09212844520282922
0.0037607521504300864,-0.09259347413681639
0.0037807561512302468,-0.09305795003006985
0.0038007601520304067,-0.09352186884453759
0.0038207641528305667,-0.09398522622611014
0.0038407681536307267,-0.09444801761420031
0.0038607721544308866,-0.09491023844665596
0.0038807761552310466,-0.09537188415901496
0.0039007801560312066,-0.09583295018554835
0.0039207841568313665,-0.09629343195874968
0.0039407881576315265,-0.09675332490977644
0.0039607921584316865,-0.097212624468805
0.003980796159231847,-0.09767132606493929
0.004000800160032007,-0.09812942512615107
0.004020804160832167,-0.09858691708029685
0.004040808161632327,-0.09904379735445067
0.004060812162432487,-0.099500061375171
0.004080816163232647,-0.09995570456935288
0.004100820164032807,-0.10041072236356079
0.004120824164832967,-0.10086511018475777
0.004140828165633127,-0.10131886346004555
0.004160832166433287,-0.10177197761751727
0.004180836167233447,-0.10222444808572409
0.004200840168033607,-0.10267627029398105
0.004220844168833767,-0.1031274396728244
0.004240848169633928,-0.10357795165421624
0.004260852170434088,-0.10402780167133213
